,Feature,ExcessCorr
13314,FI_l*DN,-0.007227806653226936
13315,FD_l/BN,-0.007228337643749652
13316,CB_l*DL,-0.007229738688961816
13317,GL_l*CH,-0.0072320320436136225
13318,CB/BR_l,-0.007237980455394934
13319,EB*CW_2,-0.007238805565547047
13320,BZ/CF_l,-0.007240786070369287
13321,EP_2/FR,-0.007245331778952328
13322,EB_2/GI,-0.007245705732232113
13323,DN*EB_2,-0.00725027072880977
13324,CS*EB_2,-0.007250735551989823
13325,GE/CF_2,-0.007250994998547104
13326,FI/BR,-0.0072513869039986184
13327,CW_2*EB_2,-0.007252147944941645
13328,EG*FI_2,-0.007256742165996645
13329,FL/EB_l,-0.007257007241053298
13330,EP_2/AX,-0.007264026634135157
13331,CR/AX_l,-0.007264886310257977
13332,CW_2*EJ_2,-0.007265995977545221
13333,EJ*CW_2,-0.007265995977545221
13334,FD_2/FS,-0.00726667289638804
13335,BD_l/DN,-0.0072671026988242364
13336,BR_l/FC,-0.007267441190175457
13337,FC_2/EJ,-0.007268769856395156
13338,DV_l*EB,-0.007269620012370738
13339,EU_l*GL,-0.007270127829232564
13340,AH_2*EB_2,-0.0072702032418019156
13341,AX_l*GE,-0.007270999761263983
13342,CC_l/FI,-0.0072773415182787
13343,CL*GL_2,-0.0072776039838176685
13344,BC_2/GE,-0.007279974603513244
13345,EE_l*EP,-0.007280730904068965
13346,EP_2/CF,-0.007283147800842642
13347,CH_l*EJ,-0.007284065823974515
13348,CH_l*EJ_l,-0.007284065823974518
13349,EP*EB,-0.0072849427053916106
13350,EB*EP,-0.0072849427053916106
13351,CW_l/FD,-0.007285795738770459
13352,EB_l*AB,-0.007287764794698656
13353,CF_l*BC,-0.0072877682219670906
13354,CC_l*EB_l,-0.007292207239612769
13355,EH/CU,-0.0072973060139783115
13356,DL/BN_l,-0.007299273619482384
13357,BC_2/BD,-0.0073033087506122855
13358,EB/EU_l,-0.007305929757117985
13359,GL*FC_2,-0.007307020883297809
13360,EB/GH,-0.007309153681799228
13361,GE/BD_l,-0.0073121046528304215
13362,GF*FD_2,-0.007313083600983464
13363,EE/AZ_l,-0.007313801234624237
13364,FI/EG_2,-0.007317517283264405
13365,FI/CH_2,-0.0073229375357467645
13366,AR/GF_l,-0.007322945217558047
13367,EB_l/CH,-0.007327315596776356
13368,EH/CF,-0.00732951197199588
13369,EU/AX_2,-0.00733660703494176
13370,DF_2*EB_2,-0.0073393252970844775
13371,AH/EB_l,-0.007339434066896115
13372,EB/GB,-0.007340397031286212
13373,CF_l*AM,-0.007341824327775824
13374,BR_l/CH,-0.007342997582835256
13375,FC/FI_l,-0.007343928083206765
13376,EJ/CF_2,-0.007346269250627634
13377,CU*EB,-0.007346736510778333
13378,EB*CU,-0.007346736510778333
13379,FI*DF,-0.0073509415312267784
13380,DF*FI,-0.0073509415312267784
13381,DN/DE_l,-0.00735123089104321
13382,CW/BZ_l,-0.007352496223595749
13383,CH/FI_2,-0.007354406883181878
13384,CL_l*FI,-0.007354888191293146
13385,EP_2*FI_2,-0.007356027850213935
13386,CD/DV,-0.007360439273378937
13387,BR*CB_2,-0.007367617116611273
13388,EG/BR_l,-0.007369805867583465
13389,AX_l*CH_l,-0.007371002865280676
13390,CS_2/AX,-0.007371744153370598
13391,BR_l*CL,-0.0073739142488842375
13392,CF_l*EL_l,-0.007375914435956676
13393,BR*EG_2,-0.007377606010127676
13394,GL_l*BZ,-0.00737862638764937
13395,EU_2/BR,-0.007382180861321468
13396,EP_l/AX,-0.00738356091518412
13397,BD_l/BP,-0.007383561758578232
13398,EE_l/CF,-0.0073840144783331625
13399,DN_2*EJ_2,-0.007385245519587107
13400,EJ*DN_2,-0.007385245519587107
13401,EU*FI_2,-0.007385580047668875
13402,EB/EL,-0.0073873061770007966
13403,EG/EJ_2,-0.0073893218890305045
13404,GL/FD,-0.007389425048636997
13405,CH_l*GF,-0.007390293979224666
13406,EB*FS,-0.007390485784669446
13407,FS*EB,-0.007390485784669446
13408,FS/EB,-0.00739061810689417
13409,CU*BD,-0.007391244829974159
13410,BD*CU,-0.007391244829974159
13411,FC*AX_2,-0.00739468960708207
13412,BD_l*FI,-0.007395615630764869
13413,CL_2/FI,-0.007395917771046738
13414,BR_l*EG,-0.007397663090402686
13415,DV_2/DE,-0.007399897328198032
13416,DE_2*FI_2,-0.007400189481526334
13417,AX_l*AZ,-0.007404233534211387
13418,FR*CL_2,-0.0074065940916549985
13419,CF_2/EE,-0.007409094435811966
13420,AZ_l*AM,-0.007411464269391176
13421,CH*EB_2,-0.00741407009277211
13422,EB_2/EG,-0.007418478772823591
13423,AZ/BZ,-0.007423157174989435
13424,AH*EB_2,-0.0074237823238036665
13425,CF_l*EU_l,-0.0074282838984752065
13426,BP_2/BD,-0.0074284734563013766
13427,BR/DF,-0.007432389117215377
13428,EB/DY_l,-0.007433048773258389
13429,FL/DV_2,-0.007433394415067386
13430,GI_l*BN,-0.007433471931148836
13431,FS_2/EB,-0.0074336711077818
13432,EU/FI_l,-0.00743454927483717
13433,EJ/GF_l,-0.007438465915862754
13434,CF/AR,-0.00744106790646592
13435,GF_l*GE,-0.007441595519111962
13436,CS*AX,-0.007444056725911945
13437,AX*CS,-0.007444056725911945
13438,AX_l*CD_l,-0.007444083696312873
13439,DN_l/AX,-0.007448471894729568
13440,BR_l*AZ,-0.007448538820046172
13441,GL_2/BD,-0.007449258078907217
13442,DI*AF,-0.0074515048234847225
13443,AF*DI,-0.0074515048234847225
13444,BR_l/AZ,-0.0074523575021428765
13445,CH_2/EE,-0.00745726511997389
13446,BR_l*DV,-0.0074597354929896685
13447,CW_l/AX,-0.0074637197377780354
13448,DV_l/CF,-0.007463976959886306
13449,EU/BR,-0.007464126687527812
13450,FI*GI_2,-0.007465533217307025
13451,CD_l/EB,-0.007466067379641294
13452,EB*CH_2,-0.00746665066354316
13453,EB_l/EG,-0.007466658557757719
13454,EB_l/CF,-0.007468935944690064
13455,GE/BR_2,-0.007469081819949037
13456,DL_2/GI,-0.007470877203278589
13457,EB_2*FS_2,-0.0074712876568711235
13458,GI_l/FR,-0.007472250804666401
13459,CF/AH_2,-0.007472884166936441
13460,EL/EB_l,-0.007473496009673752
13461,EB*FS_2,-0.007474605458308886
13462,FI_l/GE,-0.0074751790749779
13463,GH*FI_2,-0.007475300794693588
13464,FL/DI_l,-0.007475881306738104
13465,BR*GI_2,-0.007476871088722672
13466,CU_l*AX,-0.007479931830743644
13467,AX_l*BP_l,-0.007482274139153318
13468,FE/EE_2,-0.007486842094339301
13469,CL/EB,-0.007487025662235392
13470,EG/CF_l,-0.0074893867776864445
13471,EB*CL,-0.007490861705293818
13472,CL*EB,-0.007490861705293818
13473,CW*EB_2,-0.007491935683499465
13474,EB_l*CU,-0.007492816069174678
13475,BR/EG,-0.007493342354310064
13476,FD_2/CB,-0.007496750622706069
13477,EB*FI,-0.0074997670424681705
13478,FI*EB,-0.0074997670424681705
13479,GE/FI,-0.0075086153425477295
13480,BR_l*DL,-0.007512060310616594
13481,AM/FE_l,-0.007513361357726213
13482,AX/GI,-0.007515337110159678
13483,EB*EG_2,-0.007515707264769838
13484,BR*FS_2,-0.007515823978643095
13485,EJ/DY_2,-0.007516089452382482
13486,AX_2*DV_2,-0.007516251746994746
13487,EH/BN_l,-0.0075200242759856165
13488,DH/AZ_l,-0.007520239262979046
13489,EB_2/GH,-0.007521563643214584
13490,FI_2/CC,-0.007522064380198373
13491,EE_l/GI,-0.0075223577394416975
13492,EG/FR,-0.007522966089597294
13493,EE/FS_l,-0.007523136134566625
13494,DY_2/EB,-0.007524406940666029
13495,FI/AH_2,-0.007526675916286222
13496,CW_l/FI,-0.007526927580631082
13497,GL/CD_l,-0.007527377228724413
13498,EG_2/BR,-0.007532077350721604
13499,AX_l*CH,-0.00753208804152332
13500,GF/FI,-0.007534187855732986
13501,AF/AY_l,-0.0075343478704335415
13502,BZ_2*EP_2,-0.007534984297208498
13503,CH*EJ,-0.007535427999765804
13504,EJ*CH,-0.007535427999765804
13505,CH*EJ_2,-0.007535427999765804
13506,EJ_l*CH,-0.007535427999765806
13507,BP*CF_2,-0.007537196459009639
13508,FL/AR,-0.007537880894815975
13509,BN/GH_l,-0.007538851426479372
13510,DE/DL_l,-0.007540211104343242
13511,AZ*GF,-0.007541667628939781
13512,GF*AZ,-0.007541667628939781
13513,GE*EB,-0.007543487028656726
13514,EB*GE,-0.007543487028656726
13515,EE_2/CB,-0.007544858379622847
13516,BR_l*EP_l,-0.007545682356134527
13517,CW/BD,-0.007546941696707782
13518,CD*AX_2,-0.007547688219232924
13519,FI/CS,-0.007550896681826401
13520,DH_l/FE,-0.007551358207950068
13521,BR_l*FC_l,-0.007553348523116982
13522,BR_2*FS_2,-0.007554852541189659
13523,EJ*CF_2,-0.007556586535220954
13524,CF_2*EJ_2,-0.007556586535220954
13525,FI_l/EG,-0.007556899865912289
13526,BR_2/CF,-0.007560146411925109
13527,BR_l*GH_l,-0.00756109831828948
13528,AX/CL,-0.007561104344801528
13529,AZ/BR_l,-0.00756526700523147
13530,DE_2/GI,-0.0075690014664511265
13531,CL_l*EB,-0.007569306268757298
13532,DY_l/CF,-0.007569808811220295
13533,BR_2*GF_2,-0.007571751705762558
13534,BD_l*EL_l,-0.007571981679498853
13535,DV/BR_l,-0.007572560009436323
13536,EB*CS,-0.007572617031562931
13537,CS*EB,-0.007572617031562931
13538,GH_l/BP,-0.007573623706046698
13539,DE_l*EL_l,-0.007574147014715628
13540,EB_2/GB,-0.00757421638757071
13541,GF*CH,-0.0075749706838812905
13542,CH*GF,-0.0075749706838812905
13543,EB_2/DF,-0.007576520103493755
13544,EL/BD_2,-0.007577631809203831
13545,BR_l/EG,-0.007577739384885557
13546,EB*DV,-0.00757904018335546
13547,DV*EB,-0.00757904018335546
13548,CH/BR_l,-0.007579184553901111
13549,CW/BR,-0.007580234618537249
13550,EB_l*DV,-0.007580945653018275
13551,DV/EB_l,-0.0075812063896728114
13552,GB_l/BP,-0.007582589553222892
13553,BR_l/CS,-0.007583841272896797
13554,AR_l/DL,-0.0075860270649598174
13555,FI_l*DY,-0.007586686379225771
13556,AY_l*EB,-0.007587967091599888
13557,BR_l*DN_l,-0.0075890807327986575
13558,CB*EB_2,-0.007589912307105513
13559,GH/FR_2,-0.007591353972436888
13560,EB*AH_2,-0.007591359319424733
13561,BD/FS_l,-0.007593496813446736
13562,GB/CF,-0.00759676528017498
13563,BD/DL,-0.007601973354529858
13564,FS/DE,-0.007603084073140601
13565,AB*BN_2,-0.007603333583194913
13566,CL/BR_l,-0.0076033990315579145
13567,FI*DL_2,-0.007603640584699374
13568,BD_l*EL,-0.0076042810427678475
13569,DE_2*FR_2,-0.007605909132009639
13570,CL/EB_l,-0.007608174740210432
13571,CU_2*EB_2,-0.007609267665890542
13572,DY/EB_l,-0.007609480820971693
13573,EB/FC_2,-0.007610200990669429
13574,FI*EL,-0.007610398195881834
13575,EL*FI,-0.007610398195881834
13576,CL_2/BR,-0.007612310217786005
13577,DF*EB_2,-0.00761254415244448
13578,AY*EB_2,-0.00761490468615242
13579,BR_l*CH_l,-0.007615836969381075
13580,EB_l/GB,-0.00761646074246515
13581,EL_l/FR,-0.007620406313548192
13582,CD_l*EG_l,-0.007620788972192833
13583,EU/BR_2,-0.007620789121474223
13584,BR_2*EU_2,-0.007620789762752808
13585,GL_2/AY,-0.007623301896526975
13586,CC/BR_2,-0.0076236205511052155
13587,EB_2/AZ,-0.007625642238710927
13588,EG*AX,-0.007626625811648223
13589,AX*EG,-0.007626625811648223
13590,BR_l*EG_l,-0.007628652805196059
13591,FI/BN,-0.007631908448618205
13592,AX/DL_l,-0.007632512130551749
13593,BR/EG_2,-0.007633843834141948
13594,CW/EE,-0.007635758373231938
13595,AY_l*BZ_l,-0.007635948065249326
13596,GL_l*DH,-0.007636133067767788
13597,DY_l*GL,-0.007641325842621211
13598,EB_l*CS,-0.007641576017065839
13599,BR_l*DU,-0.007642011047879212
13600,BR_l*CH,-0.007642578758599651
13601,EB_l*FS,-0.0076449276386183485
13602,AX_l*EP,-0.007646032010840306
13603,BD/AX_l,-0.007647934955300397
13604,DV_2/EB,-0.0076481827104728515
13605,FL/CF_l,-0.007648838524205566
13606,BR_l*CC,-0.00765062360495019
13607,AR*EB,-0.007651013115306454
13608,EB*AR,-0.007651013115306454
13609,FC/BR_l,-0.007651440572998295
13610,FC/FI_2,-0.0076515607481776274
13611,CS/FR_2,-0.007652661702242964
13612,BR_l/GH,-0.0076535507450120315
13613,EU/FI,-0.007654586238414901
13614,EL_l*FI,-0.0076551155772540055
13615,EB/CH_2,-0.00765614798601247
13616,CF/BC,-0.007657940737834733
13617,FI_l*EG,-0.007658585727913613
13618,EE_l*CS,-0.007659710635018222
13619,GE_2/EJ,-0.0076607323226593645
13620,GL_2/FD,-0.007661826843768009
13621,EJ_2/GI,-0.00766190286137805
13622,EJ/GI,-0.00766190286137805
13623,EJ_l/GI,-0.007661902861378051
13624,GF/AY_2,-0.007664373379399824
13625,DF_l*DL,-0.007667865604539777
13626,EL_2/EB,-0.007671462874144269
13627,EB*DF_2,-0.007671627877858115
13628,AX_l*EP_l,-0.00767405980346481
13629,EP*FL,-0.007676538152827227
13630,FL*EP,-0.007676538152827227
13631,EU/AX,-0.007676558996170939
13632,GB_2/EB,-0.007678148089854376
13633,BZ_l/CB,-0.007679871563764692
13634,FC/BR,-0.007680298355424743
13635,EE_l/AX,-0.007680551881544925
13636,FC_l*FL,-0.007681513687716919
13637,EJ*FC_2,-0.007681917898754182
13638,EJ_2*FC_2,-0.007681917898754182
13639,BP_2/CB,-0.007685293932904104
13640,AR/AX_l,-0.007685390758028194
13641,DE*CS,-0.007688240409257325
13642,CS*DE,-0.007688240409257325
13643,EJ/AR,-0.007689894743560246
13644,EJ_2/AR,-0.007689894743560246
13645,EJ_l/AR,-0.007689894743560247
13646,EB_l*CL,-0.007690202709427642
13647,GI/EB,-0.007691022828869388
13648,EB_l/FC,-0.00769193397594299
13649,GL*CL,-0.007692605453696774
13650,CL*GL,-0.007692605453696774
13651,DA*GL,-0.0076970336971438555
13652,GL*DA,-0.0076970336971438555
13653,AX_l/CS,-0.007697369291712414
13654,CU*EB_2,-0.0076979062029906165
13655,DL_l*CD,-0.007698307758275458
13656,GE*EB_2,-0.007699133269840695
13657,AF_2/DH,-0.007699843029133374
13658,BR*GE_2,-0.007700479608260793
13659,GL_l*BR,-0.007701743653935354
13660,FE*EL_2,-0.007702155425018523
13661,DA/DN_l,-0.00770333548318413
13662,GI_l*FI,-0.007703617707666791
13663,CH_l*DE,-0.007703639203320102
13664,BZ*CS,-0.007704876574441626
13665,CS*BZ,-0.007704876574441626
13666,AZ_l*BR_l,-0.007705027243779411
13667,AX/EL_2,-0.007705450318140562
13668,CB_l*DE,-0.007706813732512592
13669,FI_2/CD,-0.0077068310092322095
13670,FS/EB_l,-0.007708650039313467
13671,FD*BP_2,-0.007709519852368032
13672,EB_l*EG,-0.007709952436448758
13673,FI_2/CW,-0.007710483948755086
13674,EB_2/CC,-0.007712426439699354
13675,EB/GB_2,-0.007712532838811817
13676,FD_2*FS_2,-0.007712833947345668
13677,BZ*DY_2,-0.007715238650542846
13678,CU_l*EB_l,-0.007715244514828257
13679,EP/BR_2,-0.007715483411340747
13680,EB_l*CB,-0.007715790168630968
13681,GB/EB_l,-0.007715998722708749
13682,AH_2/FR,-0.007716845208747608
13683,EJ/GI_2,-0.007717305041132837
13684,AZ*EB_2,-0.007721137940078419
13685,DV_2/BR,-0.0077229182415686146
13686,CC*GL,-0.007723626603956277
13687,GL*CC,-0.007723626603956277
13688,GF_l/DY,-0.0077237119028457715
13689,BP_2/FI,-0.00772395215451796
13690,EB_2/DN,-0.0077240316926938495
13691,FI_l/GH,-0.0077248944641575955
13692,CH_l*EB,-0.0077253298380285836
13693,EB_2/FC,-0.007725608245838485
13694,BR_l*DN,-0.007728333526700615
13695,EG_2*FI_2,-0.007728650742631683
13696,FS*EB_2,-0.007730413975805503
13697,BD/EB,-0.007730946723312555
13698,DI_l*AM,-0.00773330287006653
13699,FD_2*GH_2,-0.007734804665665519
13700,CS/AX_2,-0.007734910695705324
13701,AZ_2*EB_2,-0.007735644896241941
13702,EB*CB_2,-0.00773604634002607
13703,DF_2/EB,-0.007737720134525573
13704,DN/BR_l,-0.0077377461222504
13705,EG*EB_2,-0.007737878659180604
13706,FD_2/EU,-0.007737898495898265
13707,CH*EB,-0.007738315960325965
13708,EB*CH,-0.007738315960325965
13709,CF_l/CB,-0.00773896461597992
13710,EB/GH_2,-0.007739100092378033
13711,FI*EG_2,-0.007739284343998263
13712,AH*EB,-0.007739882393192161
13713,EB*AH,-0.007739882393192161
13714,EB*CU_2,-0.007739924638247197
13715,EP*DL_2,-0.007740669746463726
13716,AX*BC,-0.007741053568108759
13717,BC*AX,-0.007741053568108759
13718,FI/BD_2,-0.0077421951844636365
13719,EB_2*EG_2,-0.007743697845720423
13720,FC/EB_l,-0.007743808682135663
13721,EB/FR,-0.007744282522827252
13722,CB_l/BR,-0.007744340290080137
13723,FS_2/BR,-0.007744400654167491
13724,EB*CW,-0.007744494663565475
13725,CW*EB,-0.007744494663565475
13726,EB/EG_2,-0.007744567190564985
13727,CF_l*DV_l,-0.007744677211753222
13728,GL_2/FI,-0.007745783633563147
13729,BD_l*AR,-0.007746347472378834
13730,DI/DV,-0.00775416563412918
13731,EG/FR_l,-0.007754346240078862
13732,DU*FI_2,-0.007755714692145907
13733,BR_l/FS,-0.00775603136262194
13734,DL_l*DN_l,-0.007756149796049119
13735,AZ_l*DL,-0.007756993732272359
13736,DN_l*DI,-0.0077582894576660524
13737,BZ*BP_2,-0.007761512521778487
13738,BP_l*GL_l,-0.007762524166532749
13739,CS_l*DL_l,-0.007768271934748449
13740,AZ*FI,-0.007771708775453981
13741,FI*AZ,-0.007771708775453981
13742,FD*BC_2,-0.007775448755905797
13743,BR/EU_2,-0.007775978771849985
13744,CW_2/BR,-0.0077775430126441015
13745,GI_l/CF,-0.007782501342105605
13746,EH*CW,-0.007783631134968133
13747,CW*EH,-0.007783631134968133
13748,FS/BR_l,-0.007785266426094324
13749,BR/EE,-0.007786642199564563
13750,FC_l/AX,-0.007787702344130674
13751,EL*DE_2,-0.007788946611333036
13752,AR_l/CF,-0.007792173055925856
13753,FS*BR,-0.007793599110361821
13754,BR*FS,-0.007793599110361821
13755,DE*FR_2,-0.0077962532056433335
13756,BP_l*BD,-0.007797165041375943
13757,AF/AY,-0.007797973320925383
13758,EP/FR_2,-0.007799964467345885
13759,BR/EL_2,-0.007800966439742969
13760,FI_l/BR,-0.00780267983068283
13761,BR/GI_2,-0.007805521421039758
13762,FC_2*FD_2,-0.0078056701205502736
13763,BC*DL_2,-0.00780736253034419
13764,EB_l*EE_l,-0.007808084605055726
13765,CF/GE_2,-0.007808812179227641
13766,EE_l/DN,-0.00781074635544911
13767,GF_2/CF,-0.007812940529226672
13768,CC/BD_l,-0.007813605552452009
13769,CC_l/BR,-0.007815899427605149
13770,DY_l*FI,-0.007816454252189022
13771,FS_l*GL,-0.007816985882210897
13772,AX_l*CW,-0.007817904495922165
13773,EU/AX_l,-0.007818205224318071
13774,CS/BR_2,-0.007820324654393598
13775,DY_2/BR,-0.007820762411970824
13776,FC_l*DA,-0.007823804276552625
13777,EL/BD_l,-0.007824617339581157
13778,BR_l*CB,-0.007826302399402095
13779,GI/AX_l,-0.007828286922891269
13780,BR/DF_2,-0.007828645160478776
13781,CS/BR,-0.007829412868269327
13782,DF_2/BR,-0.007831438650106682
13783,CD/BZ_l,-0.007831612907460168
13784,GL_l*FS,-0.007833202715970957
13785,CB/CF_2,-0.007834731421177197
13786,FC/BR_2,-0.007835916417709506
13787,BR_l*CS_l,-0.007838202126302922
13788,BR_l*FS,-0.007839644787741167
13789,FE_l/DF,-0.007840447207012727
13790,EP/BR,-0.00784093004782763
13791,CC/BR,-0.007841348257515493
13792,CC_2/BR,-0.00784144380323331
13793,BR_l*CB_l,-0.00784172181792807
13794,BR_l/AH,-0.007841733403365041
13795,EJ/GI_l,-0.007842559219553734
13796,EG/AX_l,-0.00784284354832841
13797,FD*GI_2,-0.007845534037418955
13798,DY_l*EE,-0.007847806260988532
13799,CS_2/FI,-0.007851665100267392
13800,CB/FR_l,-0.007854386211923314
13801,CC_l*EJ,-0.007855592240283453
13802,CC_l*EJ_l,-0.007855592240283453
13803,BR_l/BP,-0.007857476076196707
13804,EE_l/EP,-0.007858501306371373
13805,BC*EU,-0.007859378963472441
13806,EU*BC,-0.007859378963472441
13807,BP_l*FD,-0.007860039163336868
13808,EE_2*FR_2,-0.007860820642543263
13809,BD/FS_2,-0.007861545910440304
13810,DA_l*FI,-0.007863222544290685
13811,CF_l/DL,-0.00786386477473008
13812,GH/CF_l,-0.007864359870525472
13813,CF_2/GL,-0.007865423254662253
13814,EP/BD_l,-0.007869020044339712
13815,BD_l/AY,-0.007870367734192547
13816,DE_l*GE,-0.007871805863676622
13817,CF_l*CL_l,-0.007877888900062583
13818,GL/FD_2,-0.00788031854473591
13819,FD_l/EJ,-0.007880493024060669
13820,FI*CR,-0.007881052030427806
13821,CR*FI,-0.007881052030427806
13822,GF_l*CS,-0.007882820913699778
13823,CF*GI_2,-0.00788770452598653
13824,DY*DI,-0.007888244337812406
13825,DI*DY,-0.007888244337812406
13826,EE_l/DE,-0.007889847374021782
13827,CC_2*FD_2,-0.007890100702129917
13828,GL*EL_2,-0.007893765946923106
13829,AX*FI,-0.007893855298952175
13830,FI*AX,-0.007893855298952175
13831,FI*GB,-0.007896201264747962
13832,GB*FI,-0.007896201264747962
13833,DE*BZ_2,-0.007898734595528804
13834,FI/BN_2,-0.007900813088445056
13835,FR_2/DE,-0.007900893523473354
13836,EJ/DY_l,-0.00790092902792637
13837,CU_l/BD,-0.007901671808536044
13838,FI/DN_2,-0.007905949469790972
13839,BZ_l*DN_l,-0.00790671931268963
13840,CH/FI_l,-0.00790681406289185
13841,DN/DH,-0.007915156430034716
13842,EL_l*DU,-0.007915572227865972
13843,GF_l/AH,-0.007916030346374435
13844,AY_l*BD_l,-0.00791957115671003
13845,BD/FS,-0.00792099831951035
13846,AY_2/DE,-0.007922467424183182
13847,BZ/DF_2,-0.007925856368787254
13848,EB_l*DE,-0.00792634182117462
13849,FI_2/GE,-0.00792858331749278
13850,DN*AM_2,-0.007928663513333267
13851,CH_l/AX,-0.007929809300660621
13852,CH/AX,-0.007933808160922179
13853,DY_l/CR,-0.00793630209272847
13854,BP/BD_2,-0.00793766313713348
13855,AX_l/FR,-0.007939424354151441
13856,CH/CF_l,-0.00794482425047709
13857,BR_2/DE,-0.007947096053362001
13858,EH*DY_2,-0.007947115446206757
13859,EH/EU_2,-0.007953442770565155
13860,BR/AX_2,-0.007958322126543498
13861,EE/CS_2,-0.007962671129233519
13862,CS/FD,-0.007965940424613478
13863,AB/CC_2,-0.007968781032822753
13864,GH_2/FR,-0.007968977184607411
13865,FR/EE_l,-0.007970860349199768
13866,EP_2/EJ,-0.007971512972038285
13867,FI/GI_2,-0.007971845564093112
13868,BD/FI_2,-0.007975108885336368
13869,BZ/GE_2,-0.007980776460964359
13870,DE_l*CS,-0.007988495184238146
13871,GH_l/AX,-0.007989668659302288
13872,BZ_l*DF,-0.007992091820699716
13873,BD_l*GE,-0.007999539798547863
13874,BZ_2*DE_2,-0.008002861767597597
13875,CU_2/FI,-0.008007048606312541
13876,FC_l*DL,-0.00801287763085421
13877,AZ_l/AX,-0.008015736084776156
13878,DN*FI_2,-0.008017925914339367
13879,FE*GH,-0.00801935227670731
13880,GH*FE,-0.00801935227670731
13881,FI_2/FS,-0.008021558006178368
13882,FI*EU_2,-0.008022753417614548
13883,EU_2*FI_2,-0.008028907946905695
13884,DL_2/CS,-0.008030781311123066
13885,EU/FI_2,-0.008033394837634919
13886,AY_l*FL,-0.008033603411741898
13887,EJ_2/BD,-0.008034576143025843
13888,EJ/BD,-0.008034576143025843
13889,EJ_l/BD,-0.008034576143025846
13890,FS/CF_2,-0.008034730860522726
13891,BZ/DL_2,-0.008037982112897473
13892,BR/CF_l,-0.008038023802917396
13893,DY/AX_l,-0.008038749939544598
13894,BQ_2/CL,-0.008039563973184727
13895,AX_l*EU,-0.00804132101531693
13896,DI_2/FD,-0.008041726682285082
13897,EH*BZ,-0.008041814355806587
13898,BZ*EH,-0.008041814355806587
13899,EJ*GE_2,-0.008048171314224055
13900,EJ_2*GE_2,-0.008048171314224055
13901,FC*FI_2,-0.0080530727592296
13902,FR/EE,-0.008053377568254994
13903,CF/CB_2,-0.00805467547627332
13904,EB/DA_l,-0.008055017210051349
13905,EU_2/FI,-0.00805862544987471
13906,FI_2/CU,-0.008059606686394865
13907,CC_2/DE,-0.008061229497614399
13908,CW_l*DU,-0.008062182226049236
13909,AX/FC_2,-0.008063767014313142
13910,FI_2/AZ,-0.008067277556461172
13911,GF/EL,-0.008067781633852873
13912,CR_l*CW_l,-0.008072196502282934
13913,AX*CW_2,-0.008072577034192167
13914,DE/FS_2,-0.00807316857381372
13915,EU*BD_2,-0.00808125253252947
13916,EL_2*GL_2,-0.008082325844929874
13917,FD_2/GL,-0.008082704863669767
13918,BD/BZ_l,-0.008083547120064876
13919,CL*FI_2,-0.008086233685319605
13920,GI/EE_2,-0.008088839564277644
13921,EG_2/FI,-0.008091369135385778
13922,AM_l*BZ_l,-0.008092565573844288
13923,GB*FI_2,-0.008095621373214203
13924,DE*AY_2,-0.008099677012268741
13925,DH/DA,-0.008099767145455343
13926,CU*FD_2,-0.008100800676076582
13927,EJ*AH,-0.00810282365008354
13928,AH*EJ_2,-0.00810282365008354
13929,EJ_l*AH,-0.00810282365008354
13930,AH*EJ,-0.00810282365008354
13931,AR_l*FL,-0.008102867018878114
13932,EJ/EU_l,-0.008103115240619236
13933,AY*GL_2,-0.008104476279391076
13934,GB/AX_l,-0.008106297585085935
13935,DN/FI_l,-0.00810883410815467
13936,GL/FR,-0.008109586660959615
13937,EG_l/AB,-0.008113262878615204
13938,AX_2/EU,-0.008115669969681086
13939,FD_l*DE,-0.008117506770907897
13940,BD_l*EP,-0.008117987452819723
13941,CC_l*CR,-0.008123905872897658
13942,FL/CL,-0.008131952271638258
13943,CU_2/BD,-0.008134563380111074
13944,BZ_l/CW,-0.008135581546966175
13945,FI/DN,-0.008140805510851438
13946,EG/BZ_2,-0.008142360038148744
13947,DL/BR_l,-0.008144608254110458
13948,DE_2/BR,-0.008144690479174987
13949,EJ/CW_2,-0.008145455683539849
13950,EG_l/AX,-0.008148879661940205
13951,DL_l*FE,-0.008151327160130575
13952,EJ/CU_2,-0.00815216576446539
13953,AX_l*DV,-0.008154694656559148
13954,BZ_l*CL_l,-0.008156085832078106
13955,FI_l*FE,-0.008156622224654124
13956,GL_2/DE,-0.008162688146207447
13957,GH_2/CF,-0.008165375354002953
13958,DH_l*GL_l,-0.008168094060979278
13959,BQ/FE_l,-0.00817008811842973
13960,DF/BD_l,-0.008170125402901511
13961,AY/DE_l,-0.008172238740224023
13962,CW/BD_l,-0.008172682526600396
13963,CF/AZ,-0.008178568695119261
13964,CH*DE,-0.00817969706599907
13965,DE*CH,-0.00817969706599907
13966,BZ_2/CF,-0.008179813893416397
13967,CB_l/AX,-0.008186811427761908
13968,FI_l/CU,-0.008187667951194544
13969,EB*FI_2,-0.008188332789515553
13970,CU*GF_2,-0.008188962066951817
13971,FI/AZ,-0.008191533900457704
13972,GL_l/FS,-0.008192286240783307
13973,CB*BC_2,-0.008192617613884543
13974,DF_l*EH,-0.008192625683916242
13975,FD/EJ,-0.008195770741616985
13976,EE/DE_2,-0.008197963176335313
13977,DV*FI_2,-0.008202890699569967
13978,EE_l/CB,-0.008205131061431125
